Texts,Label
ภายในอนุรักษ์ ย้อยยุค 80 หรือไง ครับ  !!    ภายนอกงั้นๆ เหลี่ยมๆ เหมือนขัยสิบล้อ ชนกับ FORD WILDTRAC   ต้องหงายเงิบ / อัพชั่นยังกั๊ก  ราคาเกือบล้านสาม   / นี่ก็รอFORD คลอดตัว 3.0 DESEL  ที่นิยมใน ออสเตรเลีย,"[[""ภายใน"", ""pos"", ""ย้อยยุค 80""], [""ภายใน"", ""pos"", ""80""], [""ภายใน"", ""pos"", ""ยุค 80""], [""ภายใน"", ""pos"", ""80s""], [""ภายใน"", ""pos"", ""ยุค80""], [""ภายใน"", ""pos"", ""80s""], [""ภายใน"", ""pos"", ""ยุค80""], [""ภายใน"", ""pos"", ""80s""], [""ภายใน"", ""pos"", ""ยุค80""], [""ภายใน"", ""pos"", ""80s""], [""ภายใน"", ""pos"", ""ยุค80""], [""ภายใน"", ""pos"", ""80s""], [""ภายใน"", ""pos"", ""ยุค80""], [""ภายใน"", ""pos"", ""80s""], [""ภายใน"", ""pos"", ""ยุค80""], [""ภายใน"", ""pos"", ""80s""], [""ภายใน"", ""pos"", ""ยุค80""], [""ภายใน"", ""pos"", ""80s""], [""ภายใน"", ""pos"", ""ยุค80""], [""ภายใน"", ""pos"", ""80s""], [""ภายใน"", ""pos"", ""ยุค80""], [""ภายใน"", ""pos"", ""80s""], [""ภายใน"", ""pos"", ""ยุค80""], [""ภายใน"", ""pos"", ""80s""], [""ภายใน"", ""pos"", ""ยุค80""], [""ภายใน"", ""pos"", ""80s""], [""ภายใน"", ""pos"", ""ยุค80""], [""ภายใน"", ""pos"", ""80s""], [""ภายใน"", ""pos"", ""ยุค80""], [""ภายใน"", ""pos"", ""80s""], [""ภายใน"", ""pos"", ""ยุค80""], [""ภายใน"", ""pos"", ""80s""], [""ภายใน"", ""pos"", ""ยุค80""], [""ภายใน"", ""pos"", ""80s""], [""ภายใน"", ""pos"", ""ยุค80""], [""ภายใน"", ""pos"", ""80s""], [""ภายใน"", ""pos"", ""ยุค80""], [""ภายใน"", ""pos"", ""80s""], [""ภายใน"", ""pos"", ""ยุค80""], [""ภายใน"", ""pos"", ""80s""], [""ภายใน"", ""pos"", ""ยุค80""], [""ภายใน"", ""pos"", ""80s""], [""ภายใน"", ""pos"", ""ยุค80""], [""ภายใน"", ""pos"", ""80s""], [""ภายใน"", ""pos"", ""ยุค80""], [""ภายใน"", ""pos"", ""80s""], [""ภายใน"", ""pos"", ""ยุค80""], [""ภายใน"", ""pos"", ""80s""], [""ภายใน"", """
มิตซูบิชิตัวจริงสวยแค่อยู่หน้ากล้องอาจจะไม่ขึ้นกล้องแต่ผมเชื่อคุณภาพของเขาคับแก้วแน่นอนครับ," [[""มิตซูบิชิตัวจริง"", ""pos"", ""สวย""], [""มิตซูบิชิตัวจริง"", ""pos"", ""แก้วแน่นอนครับ""]]"
"มิตซูบิชิไทรทันรถดีมากแต่คนเล่นรถนึกถึงศูนย์บริการ,อะไหล่,ราคาขายต่อ ก็ไปที่อีซูซุกับโตโยต้า เหมือนเดิมมันเป็นแบบนี้จริงๆครับเวลาไปให้เต็นท์รถตีราคาถ้าไม่ใช่อีซูซุกับโตโยต้านี้พี่แกกดราคาดำดิ่งลงเหวจริงๆ"," [[""รถ"", ""pos"", ""ดีมาก""], [""ศูนย์บริการ"", ""neg"", ""ดำดิ่งลงเหว""], [""อะไหล่"", ""pos"", """"], [""ราคาขายต่อ"", ""pos"", """"], [""อีซูซกับโตโยต้า"", ""pos"", """"]]"
มิตซูเรื่องการออกตัวดีครับ เคยขับแอร์โร่บอร์ดีของเถ้าแก่ออกป้ายแดงมาใหม่ พุ่งทยานดีสุดๆ," [[""การออกตัว"", ""pos"", ""ดี""], [""แอร์โร่บอร์ดี"", ""pos"", ""ดีสุดๆ""]]"
ไม่ชอบตรงยกแล้วหน่วงนี่แหละ ไหลลงเนินเบาๆก็หน่วง ไม่ชอบเลย,"[[""ยกแล้วหน่วง"", ""neg"", ""หน่วง""], [""ไหลลงเนิน"", ""neg"", ""หน่วง""]]"
ไม่สวยแต่ผมซื้อครับ ซื้อคุณภาพ มั่นใจ,"[[""ไม่สวย"", ""neg"", []], [""ซื้อ"", ""pos"", [""คุณภาพ"", ""มั่นใจ""]]]"
รถดี แต่เสียด้ายออกแบบไฟหน้าไม่โดนจัยคนไทยครับ,"[[""รถ"", ""pos"", []], [""ออกแบบไฟหน้า"", ""neg"", [""ไม่โดนจัยคนไทย""]]]"
รุ่นหัวเดี่ยวขับสี่เมื่อเทียบกันกับทุกยี่ห้อมิตรซู น่าใช้ที่สุด,"[""รุ่นหัวเดี่ยวขับสี่มิตรซู"",""pos"",""น่าใช้ที่สุด""]"
ไว้ใจระบบช่วงล่าง การทรงตัว เกียร์4wd เสียดาย กลิ่นอายมิตซูมันเบาไปนิดนึง," [[""ไว้ใจระบบช่วงล่าง"", ""pos"", ""ไว้ใจระบบช่วงล่าง""], [""การทรงตัว"", ""pos"", ""การทรงตัว""], [""เกียร์4wd"", ""pos"", ""เกียร์4wd""], [""กลิ่นอายมิตซูมันเบาไปนิดนึง"", ""neg"", ""กลิ่นอายมิตซูมันเบาไปนิดนึง""]]"
ส่วนตัวผมชอบทุกอย่างของรุ่นนี่นะ ยกเว้นหน้าตาเเค่นั้น,"[[""ทุกอย่าง"", ""pos"", ""ชอบ""],[""หน้าตา"", ""neg"", ""เเค่นั้น""]]"
สวยขับดีแรงประหยัดน้ำมัน," [[""สวย"", ""pos"", []], [""ขับดี"", ""pos"", []], [""แรง"", ""pos"", []], [""ประหยัดน้ำมัน"", ""pos"", []]]"
สวยสมรรถนะดีน่าใช้ครับ,"[[""ดีไซน์"", ""pos"", ""สวย""], [""สมรรถนะ"", ""pos"", ""ดี""], [""รถ"", ""pos"", ""น่าใช้""]]"
เสียงเครื่องตอนออกตัว ดังจนตกใจ," [[""เสียงเครื่องตอนออกตัว"", ""neg"", ""ดังจนตกใจ""]]"
เสียดาย คนชอบรถแต่รู้เรื่องรถน้อยเกินไป บอกเลยคันนี้ทำมาดีมาก ช่วงล่างน่าจะอยู่อันดับ ต้นๆของประเทศเลยก็ได้ แพลตฟอร์มนี้ส่งขายทั่วโลก เครื่องยนต์ก็ไม่ธรรมดา ช่วงล่างก็ไม่ธรรมดา หาข้อมูลเยอะๆก่อนคอมเม้นครับ," [[""รถ"", ""pos"", ""ทำมาดีมาก"", ""ช่วงล่าง""], [""แพลตฟอร์ม"", ""pos"", ""ส่งขายทั่วโลก"", ""เครื่องยนต์""], [""ช่วงล่าง"", ""pos"", ""ไม่ธรรมดา""]]"
"หน้าจอและเบครมือ ยังโบราณอยู่  เทียบกับราคาเพื่อนๆ กลุ่มรถกระบะเขาปรับเปลี่ยนกันหมดแล้ว
ออฟชั่นบางอย่างไม่น่ากั๊ก   ตัว TOP ของรุ่นแล้ว   ยังใช้การตลาดแบบเดิมๆ   ค่อยๆ เติมออฟชั่นในรุ่นไมเนอร์แชน"," [[""หน้าจอ"", ""neg"", ""โบราณ""],[""เบครมือ"", ""neg"", ""โบราณ""],[""ราคา"", ""neg"", ""ปรับเปลี่ยน""],[""ออฟชั่น"", ""neg"", ""ไม่น่ากั๊ก""],[""ตัว TOP"", ""pos"", ""ของรุ่นแล้ว""],[""การตลาด"", ""neg"", ""แบบเดิมๆ""],[""ออฟชั่น"", ""pos"", ""ค่อยๆ เติมในรุ่นไมเนอร์แชน""]]"
หน้าตามันต้องหล่อกว่านี้ดิ่,"[""หน้าตา"", ""neg"", ""ต้องหล่อกว่านี้""]"
อย่างอื่นดีหมดเลยยกเว้นกระจังหน้าครับ,"[[""กระจังหน้า"", ""neg"", ""ครับ""]]"
Adaptive Cruise Control ชอบ Mode นี้ครับ,"[""Adaptive Cruise Control"",""pos"",""ชอบ""]"
"BYD รถดีมาก ไม่มีกั๊ก ราคาเอื้อมถึงสบาย สมกับเป็น Teala""s Killer อาจจะเหมารวม รถญี่ปุ่นหลายยี่ห้อที่ต้องพิจารณาตนเองใหม่แล้ว"," [[""BYD"", ""pos"", ""ดีมาก""], [""ราคา"", ""pos"", ""เอื้อมถึงสบาย""], [""Teala""s Killer"", ""pos"", """"]]"
Dolphin กินขาดครับ,"[[""Dolphin"",""pos"",""กินขาด""]]"
Neta V คุ้มค่าสุด,"[[""Neta V"", ""pos"", ""คุ้มค่า""]]"
Neta V ถ้าเทียบด้วยราคา คุ้มที่สุดล่ะ ถ้าจะมา Dolphin ไปตัวท๊อปสุดเถอะ เหมือนลดสเปคมาหลอกขายกันป่าวๆ," [[""Neta V"", ""pos"", ""คุ้มที่สุด""], [""Dolphin"", ""neg"", ""ลดสเปคมาหลอกขาย""]]"
Neta เหมือนคิดการตลาดเรื่องนิสัยคนไทย ตลาดแบบไทยๆมาดีมาก หลายๆอย่างมันคุ้มค่ากับเงิน," [[""การตลาด"", ""pos"", ""ดีมาก""],[""นิสัยคนไทย"", ""pos"", ""คุ้มค่า""], [""ตลาดแบบไทยๆ"", ""pos"", ""คุ้มค่า""]]"
over all มันดีมาก ช่วงล่างก็ดี ภายในดูดีและมีความคลีนระดับนึง,"[[""overall"", ""pos"", ""ดีมาก""],[""ช่วงล่าง"", ""pos"", ""ดี""],[""ภายใน"", ""pos"", ""ดูดีและมีความคลีนระดับนึง""]]"
"คุ้มค่าทีสุด,รถไฟฟ้าสมัยนี้,ไม่ต้องง้อน้ำมัน,นอนในรถก็ได้,ไม่เกิดควันพิษ,รับส่งลํูกไปโรงเรียนก็ไม่ต้องดับเครื่อง,แต่สิ่งที่ไม่มี,คือ,แอร์หลัง,ยางอัะไหล่,กระจกมองข้างพับมือ,ฝาท้ายไม่ไฟฟ้า,นอกนั้นดีหมด,ที่ให้มา,"," [[""รถไฟฟ้า"", ""pos"", ""คุ้มค่าทีสุด"", ""ไม่ต้องง้อน้ำมัน"", ""ไม่เกิดควันพิษ"", ""รับส่งลํูกไปโรงเรียนก็ไม่ต้องดับเครื่อง""], [""แอร์หลัง"", ""neg"", ""ไม่มี""], [""ยางอัะไหล่"", ""neg"", ""ไม่มี""], [""กระจกมองข้างพับมือ"", ""neg"", ""ไม่มี""], [""ฝาท้ายไม่ไฟฟ้า"", ""neg"", ""ไม่มี""]]"
