text,label
NER SIRI SAPPE โบรกมองบวก เป็น 3 หุ้นรับข่าวดี,<SYMBOL> SIRI <ASPECT> หุ้น <OPINION> รับข่าวดี <POS>
NER SIRI SAPPE โบรกมองบวก เป็น 3 หุ้นรับข่าวดี,<SYMBOL> SAPPE <ASPECT> หุ้น <OPINION> รับข่าวดี <POS>
KBANK ขยายตลาดจีน เปิดสนง.แห่งใหม่เซินเจิ้นเชื่อม AEC+3 ผ่านดิจิทัลแบงกิ้ง แพลตฟอร์ม,<SYMBOL> KBANK <ASPECT> ตลาดจีน <OPINION> ขยาย <POS>
ราคายางส่งสัญญานดี โบรกมองบวก TEGH,<SYMBOL> TEGH <ASPECT> ราคายาง <OPINION> ส่งสัญญาณดี <POS>
ราคายางส่งสัญญานดี โบรกมองบวก TEGH,<SYMBOL> TEGH <ASPECT> โบรกมอง <OPINION> บวก <POS>
BCH-CHG เปิด 2 ปัจจัยเสี่ยง กระทบกำไรสุทธิปี 67,<SYMBOL> BCH <ASPECT> กำไรสุทธิ <OPINION> กระทบ <NEG>
BCH-CHG เปิด 2 ปัจจัยเสี่ยง กระทบกำไรสุทธิปี 67,<SYMBOL> CHG <ASPECT> กำไรสุทธิ <OPINION> กระทบ <NEG>
MICRO พร้อมไถ่ถอนหุ้นกู้ปีนี้มูลค่ากว่า 1 พันลบ. ยันกระแสเงินสดแกร่ง,<SYMBOL> MICRO <ASPECT> กระแสเงินสด <OPINION> แกร่ง <POS>
บอร์ด GIFT ไฟเขียวเข้าซื้อสินทรัพย์ธุรกิจอาหาร-เครื่องดื่ม มูลค่าไม่เกิน 420.84 ลบ.,<SYMBOL> GIFT <ASPECT> บอร์ด <OPINION> ไฟเขียว <POS>
ราคายางขึ้นยาว2ปี ชูNER-TEGH-STA,<SYMBOL> NER <ASPECT> ราคายาง <OPINION> ขึ้นยาว <POS>
ราคายางขึ้นยาว2ปี ชูNER-TEGH-STA,<SYMBOL> TEGH <ASPECT> ราคายาง <OPINION> ขึ้นยาว <POS>
ราคายางขึ้นยาว2ปี ชูNER-TEGH-STA,<SYMBOL> STA <ASPECT> ราคายาง <OPINION> ขึ้นยาว <POS>
TIDLORสินเชื่อโตต่อ เล็งออกหุ้นกู้เสริมทัพ,<SYMBOL> TIDLOR <ASPECT> สินเชื่อ <OPINION> โตต่อ <POS>
PACO ซุ่มเจรจาลูกค้าอีวี ล็อกเป้าขยายฐานส่งออก,<SYMBOL> PACO <ASPECT> ฐานส่งออก <OPINION> ขยาย <POS>
APO เดินหน้าโรดโชว์ ชูศักยภาพโอกาสโต,<SYMBOL> APO <ASPECT> โรดโชว์ <OPINION> เดินหน้า <POS>
"""ชูเกียรติ"" ลาออกจาก CEO ใน SABUY รับผิดชอบยอดขายปี 66 ต่ำกว่าเป้า",<SYMBOL> SABUY <ASPECT> ยอดขาย <OPINION> ต่ำกว่าเป้า <NEG>
"บอร์ด SABUY ตั้ง""วิรัช มรกตกาล""นั่ง CEO มั่นใจพาองค์กรเติบโตอย่างมั่นคง",<SYMBOL> SABUY <ASPECT> องค์กร <OPINION> เติบโตอย่างมั่นคง <POS>
"TOA โบรกแนะ ""ซื้อ"" คาดอุปสงค์เพิ่มขึ้นรวดเร็วหลังรัฐแจ้งงบคลัง",<SYMBOL> TOA <ASPECT> โบรกแนะ <OPINION> ซื้อ <POS>
"TOA โบรกแนะ ""ซื้อ"" คาดอุปสงค์เพิ่มขึ้นรวดเร็วหลังรัฐแจ้งงบคลัง",<SYMBOL> TOA <ASPECT> อุปสงค์ <OPINION> เพิ่มขึ้นรวดเร็ว <POS>
"""TRP"" จับมือ KKC Clinic เสริมแกร่งธุรกิจ ปั๊มรายได้โตต่อ",<SYMBOL> TRP <ASPECT> รายได้ <OPINION> โต <POS>
SAV ขาขึ้นบล.เมย์แบงก์วิเคราะห์หุ้นเชิงเทคนิค,<SYMBOL> SAV <ASPECT> ธุรกิจ <OPINION> ขาขึ้น <POS>
CK โบรกมอง Backlog หนุน บริษัทในเครือ ดันกำไรตามเป้า,<SYMBOL> CK <ASPECT> Backlog <OPINION> หนุน <POS>
RCLจัดงบ430ล้านดอลล์ ขยายกองเรือ-ตู้ห้องเย็น,<SYMBOL> RCL <ASPECT> กองเรือ <OPINION> ขยาย <POS>
RCLจัดงบ430ล้านดอลล์ ขยายกองเรือ-ตู้ห้องเย็น,<SYMBOL> RCL <ASPECT> ตู้ห้องเย็น <OPINION> ขยาย <POS>
TU เดินหน้าพัฒนาอุตสาหกรรมกุ้งแบบครบวงจร,<SYMBOL> TU <ASPECT> อุตสาหกรรม <OPINION> เดินหน้าพัฒนา <POS>
BAYสินเชื่อรายใหญ่โตต่อ รุกวานิชธนกิจเสริมแกร่ง,<SYMBOL> BAY <ASPECT> สินเชื่อรายใหญ่ <OPINION> โตต่อ <POS>
BAYสินเชื่อรายใหญ่โตต่อ รุกวานิชธนกิจเสริมแกร่ง,<SYMBOL> BAY <ASPECT> วานิชธนกิจ <OPINION> เสริมแกร่ง <POS>
ZENปักธงปี67รายได้โต17% อัพสาขาหนุน-ท่องเที่ยวบูม,<SYMBOL> ZEN <ASPECT> รายได้ <OPINION> โต <POS>
ZENปักธงปี67รายได้โต17% อัพสาขาหนุน-ท่องเที่ยวบูม,<SYMBOL> ZEN <ASPECT> สาขา <OPINION> หนุน <POS>
ZENปักธงปี67รายได้โต17% อัพสาขาหนุน-ท่องเที่ยวบูม,<SYMBOL> ZEN <ASPECT> ท่องเที่ยว <OPINION> บูม <POS>
COCOCOเป้า6.6พันล. เล็งอัพผลิตน้ำมะพร้าว,<SYMBOL> COCOCO <ASPECT> อัพผลิต <OPINION> เล็ง <NEU>
PRTRเป้าปี67ผลงานโต15% ธุรกิจใหม่ฟื้นขาดทุนลดลง,<SYMBOL> PRTR <ASPECT> ผลงาน <OPINION> โต <POS>
PRTRเป้าปี67ผลงานโต15% ธุรกิจใหม่ฟื้นขาดทุนลดลง,<SYMBOL> PRTR <ASPECT> ธุรกิจใหม่ <OPINION> ฟื้น <POS>
PRTRเป้าปี67ผลงานโต15% ธุรกิจใหม่ฟื้นขาดทุนลดลง,<SYMBOL> PRTR <ASPECT> ขาดทุน <OPINION> ลดลง <POS>
SEAFCOลุ้นชิง7พันล. แววโค้งแรกฟอร์มแจ่ม,<SYMBOL> SEAFCO <ASPECT> โค้งแรก <OPINION> ฟอร์มแจ่ม <POS>
TQR ลุยคาร์บอน-ไซเบอร์ ซุ่มดีล M&A - ออลไทม์ไฮต่อ,<SYMBOL> TQR <ASPECT> คาร์บอน <OPINION> ลุย <POS>
TQR ลุยคาร์บอน-ไซเบอร์ ซุ่มดีล M&A - ออลไทม์ไฮต่อ,<SYMBOL> TQR <ASPECT> ไซเบอร์ <OPINION> ลุย <POS>
TQR ลุยคาร์บอน-ไซเบอร์ ซุ่มดีล M&A - ออลไทม์ไฮต่อ,<SYMBOL> TQR <ASPECT> ผลงาน <OPINION> ออลไทม์ไฮ <POS>
SPA ฟื้น ถึงเวลาเร่งผุดสาขา จ่ออัพชั้นเข้า SET ดูดกองทุน,<SYMBOL> SPA <ASPECT> หุ้น <OPINION> ฟื้น <POS>
TRP งบQ2 มีเซอร์ไพร์ส พาร์ตเนอร์ใหม่ดันงบฟู,<SYMBOL> TRP <ASPECT> งบ <OPINION> มีเซอร์ไพร์ส <POS>
TRP งบQ2 มีเซอร์ไพร์ส พาร์ตเนอร์ใหม่ดันงบฟู,<SYMBOL> TRP <ASPECT> งบ <OPINION> ฟู <POS>
STP รุกฐานส่งออก เจาะอเมริกายุโรป ชูกำลังผลิตพร้อม,<SYMBOL> STP <ASPECT> กำลังผลิต <OPINION> พร้อม <POS>
"""COCOCO"" ปักธงรายได้ปีนี้โต 30-40% วางงบลงทุน 1.5 พันลบ. รองรับกำลังผลิตเพิ่ม",<SYMBOL> COCOCO <ASPECT> รายได้ <OPINION> โต <POS>
"""COCOCO"" ปักธงรายได้ปีนี้โต 30-40% วางงบลงทุน 1.5 พันลบ. รองรับกำลังผลิตเพิ่ม",<SYMBOL> COCOCO <ASPECT> กำลังผลิต <OPINION> เพิ่ม <POS>
BIZ งานแน่น! ลุ้นผลประมูลกว่า 1 พันล. มั่นใจรายได้ปี 67 โตเข้าเป้าเกิน 10%,<SYMBOL> BIZ <ASPECT> งาน <OPINION> แน่น <POS>
BIZ งานแน่น! ลุ้นผลประมูลกว่า 1 พันล. มั่นใจรายได้ปี 67 โตเข้าเป้าเกิน 10%,<SYMBOL> BIZ <ASPECT> รายได้ <OPINION> โตเข้าเป้า <POS>
AURA ลุ้นกำไร Q1/67 ทำนิวไฮใหม่ โบรกฯ ชี้ valuation น่าสน พื้นฐาน 18 บ.,<SYMBOL> AURA <ASPECT> กำไร <OPINION> นิวไฮ <POS>
AURA ลุ้นกำไร Q1/67 ทำนิวไฮใหม่ โบรกฯ ชี้ valuation น่าสน พื้นฐาน 18 บ.,<SYMBOL> AURA <ASPECT> Valuation <OPINION> น่าสน <POS>
BYD มุมมองโบรกฯ ธีมฟื้นตัวในปี 2567,<SYMBOL> BYD <ASPECT> ธีม <OPINION> ฟื้นตัว <POS>
NSL 'หยวนต้า' ปรับคำแนะนำเป็นซื้อ คาดกำไรปกติทำ New High ต่อ 1H67,<SYMBOL> NSL <ASPECT> ปรับคำแนะนำ <OPINION> ซื้อ <POS>
NSL 'หยวนต้า' ปรับคำแนะนำเป็นซื้อ คาดกำไรปกติทำ New High ต่อ 1H67,<SYMBOL> NSL <ASPECT> กำไรปกติ <OPINION> New High <POS>
WPH ปี 67 ปักหมุดรายได้โตกว่า 20% ลุยขยายให้บริการสุขภาพครบวงจร,<SYMBOL> WPH <ASPECT> รายได้ <OPINION> โต <POS>
"DTCENT ปักหมุดรายได้ปี 67 โต 20-25% เร่งออกโปรดักส์ใหม่ ""DTRACK”",<SYMBOL> DTCENT <ASPECT> รายได้ <OPINION> โต <POS>
TISCO จับตา Q1/67 อีกไตรมาสที่ไม่สดใส โบรกฯ แนะถือจากปันผลน่าสนราว 8%,<SYMBOL> TISCO <ASPECT> ไตรมาส <OPINION> ไม่สดใส <NEG>
TISCO จับตา Q1/67 อีกไตรมาสที่ไม่สดใส โบรกฯ แนะถือจากปันผลน่าสนราว 8%,<SYMBOL> TISCO <ASPECT> โบรกฯ แนะ <OPINION> ถือ <NEU>
ส่อง IVL โบรกคาดใช้อัตราการผลิต PET สูงขึ้น,<SYMBOL> IVL <ASPECT> อัตราการผลิต <OPINION> สูงขึ้น <POS>
การเปิดตัวโครงการใหม่เดือน ก.พ. ยังเบาบาง โบรกแนะ AP-SPALI-SIRI เด่น,<SYMBOL> AP <ASPECT> หุ้น <OPINION> เด่น <POS>
การเปิดตัวโครงการใหม่เดือน ก.พ. ยังเบาบาง โบรกแนะ AP-SPALI-SIRI เด่น,<SYMBOL> SPALI <ASPECT> หุ้น <OPINION> เด่น <POS>
การเปิดตัวโครงการใหม่เดือน ก.พ. ยังเบาบาง โบรกแนะ AP-SPALI-SIRI เด่น,<SYMBOL> SIRI <ASPECT> หุ้น <OPINION> เด่น <POS>
การเปิดตัวโครงการใหม่เดือน ก.พ. ยังเบาบาง โบรกแนะ AP-SPALI-SIRI เด่น,<SYMBOL> AP <ASPECT> โครงการใหม่ <OPINION> เบาบาง <NEG>
การเปิดตัวโครงการใหม่เดือน ก.พ. ยังเบาบาง โบรกแนะ AP-SPALI-SIRI เด่น,<SYMBOL> SPALI <ASPECT> โครงการใหม่ <OPINION> เบาบาง <NEG>
การเปิดตัวโครงการใหม่เดือน ก.พ. ยังเบาบาง โบรกแนะ AP-SPALI-SIRI เด่น,<SYMBOL> SIRI <ASPECT> โครงการใหม่ <OPINION> เบาบาง <NEG>
