Texts,Label
ชอบครับแต่ตัวท๊อบควรใส่ดิสเบรคกับเบรคมือไฟฟ้าเหมือนกับยาริสครับจะทำให้ลูกค้าตัดสินใจได้เติมร้อยครับ,"[[""รถ"", ""pos"", ""ชอบ""], [""ดิสเบรค"", ""pos"", ""ควรใส่""], [""เบรคมือไฟฟ้า"", ""pos"", ""ควรใส่""]]"
ดูดีขึ้นเยอะ,"[[""ดีไซน์"", ""pos"", ""ดูดีขึ้นเยอะ""]]"
ดูดีเหมือนรถหรู,"[[""ดีไซน์"", ""pos"", [""ดูดี"", ""เหมือนรถหรู""]]]"
ดูหรูหราน่าใช้มากค่ะ เห็นแล้วอยากได้เลย,"[[""รถ"", ""pos"", [""ดูหรูหรา"",""น่าใช้"", ""อยากได้""]]]"
ตัดความแรงออกไป นอกนั้นดีหมดครับ ดีจนค่ายอื่นไม่รุ้จะสู้ตรงไหน,"[[""ความแรง"",""neg"",""ตัดออกไป""],[""นอกนั้น"",""pos"",""ดีหมด""]]"
ตัว5ประตูมาเมื่อไรครับ รอบนี้toyotaใส่optionเต็มมาก,"[[""toyota option"",""pos"",""ใส่เต็มมาก""]]"
น่าใช้มาก รถราคานี้เดี๋ยวนี้ได้ออฟชั่นมาครบ ถุงลม 6 ลูก ทุกตัวเริ่มต้น เครื่องเล็ก ต่อภาษีถูก ค่าบำรุงรักษาก็ถูก,"[[""รถ"",""pos"",""น่าใช้""], [""ราคา"", ""pos"", ""ราคานี้""], [""ออฟชั่น"",""pos"",""ครบ""], [""ถุงลม"", ""pos"", ""6 ลูก""], [""เครื่อง"",""pos"",""เล็ก""], [""ภาษี"",""pos"",""ถูก""], [""ค่าบำรุงรักษา"",""pos"",""ถูก""]]"
ไปดูของจริงมา สวยมากๆเลยนะ,"[[""ดีไซน์"", ""pos"", ""สวย""]]"
ไปดูคันจริงมา ตัวถังใหญ่ และสวยมากๆเลยครับ ดีใจที่เค้าไม่กั๊กสเปคแล้ว แต่ติดตรงเครื่องยนตร์กลัวอืดจัง เพราะปกติใช้วีออสอยู่ก็ว่าอืดแล้ว,"[[""ตัวถัง"", ""pos"", ""ใหญ่""], [""ดีไซน์"",""pos"", ""สวยมากๆ""], [""สเปค"",""pos"",""ไม่กั๊ก""], [""เครื่องยนตร์"", ""neg"", ""กลัวอืด""], [""วีออส"",""neg"",""อืด""]]"
ผมไม่รู้ใครว่ายังไง ผมเดินเข้าศูนย์โตโยต้า เห็นแว็บแรกผมชอบ จองเลย,"[[""รถ"", ""pos"", [""ชอบ"", ""จองเลย""]]]"
ภายนอกนะสวยกว่ารุ่นเก่ามาก,"[[""ภายนอก"", ""pos"", ""สวยกว่ารุ่นเก่ามาก""]]"
ภายในสวยใช้ได้ แต่ภายนอกตัวที่แล้วสวยกว่า,"[[""ภายใน"", ""pos"", ""สวย""],[""ภายนอก"", ""neg"", ""ตัวที่แล้วสวยกว่า""]"
มาดีมาสวยรอบนี้...ก่อนหน้านี้แต่ละตัวยุเหมือนกับอุตตร้าแมนโคตรตลกเลย...รอบนี้จัดว่าโดนจัดว่าใช่เลย....,"[[""ดีไซน์"", ""pos"", [""มาดี"", ""มาสวย"", ""จัดว่าโดน"", ""จัดว่าใช่""]], [""ดีไซน์ก่อนหน้านี้"", ""neg"", [""อุตตร้าแมน"", ""ตลก""]]]"
ยอมรับว่าสวยแบบไม่ต้องแต่ง จากสาวกฮอนด้า,"[[""ดีไซน์"",""pos"",""สวยแบบไม่ต้องแต่ง""]]"
โลโก้ใหม่หล่อมากเลยครับ,"[[""โลโก้ใหม่"",""pos"",""หล่อ""]]"
สวย สมราคา หน้าก็เท่ห์อีกแนว,"[[""ดีไซน์"", ""pos"", ""สวย""], [""ราคา"", ""pos"", ""สมราคา""], [""หน้า"", ""pos"", ""เท่ห์""]]"
สวยขึ้นมากครับ ปกติไม่เคยสนใจ โตโยต้าตั้งแจ่ vios yaris ativ แต่จัวนี้ราคาคุ้มจริง,"[[""ดีไซน์"", ""pos"", ""สวยขึ้น""], [""ราคา"", ""pos"", ""คุ้มจริง""]]"
สวยงาม แต่ไม่เคยลองขับ เรื่องความสวยยอมรับเลย,"[[""ดีไซน์"", ""pos"", ""สวยงาม""]]"
สวยทั้งรถทั้งเซล,"[[""รถ"", ""pos"", ""สวย""],[""เซล"", ""pos"", ""สวย""]]"
สวยนะ เราใช้ตั้งแต่รุ่นแรก ประหยัดน้ำมัน,"[[""ดีไซน์"",""pos"",""สวย""], [""อัตราสิ้นเปลือง"",""pos"",""ประหยัดน้ำมัน""]]"
สวยลงตัว Option ดี,"[[""ดีไซน์"", ""pos"", ""สวยลงตัว""], [""Option"", ""pos"", ""ดี""]]"
สีนี้สวยมากค่ะ,"[[""สี"", ""pos"", ""สวยมาก""]]"
หน้าดุดูสวยครับ,"[[""หน้า"",""pos"",""ดุดูสวย""]]"
หน้านี้ดูสวยไม่เบื่อเลย,"[[""หน้า"", ""pos"", [""สวย"", ""ไม่เบื่อ""]]]"
แอร์หลัง ดิสแบรกสี่ล้อ เมื่อเทียบกับ ซิตี้ อเมร่า เอทีพคุ้มกว่าเยอะ,"[[""แอร์หลัง"",""pos"",""เอทีพคุ้มกว่าเยอะ""],[""ดิสแบรกสี่ล้อ"",""pos"",""เอทีพคุ้มกว่าเยอะ""]]"
"""KICKS ดีกว่าทุกทางแต่แพ้ตรงความเป็น toyota กับความเป็น nissan""","[[""KICKS"", ""pos"", ""ดีกว่าทุกทาง""],[""KICKS"", ""neg"", ""แพ้ตรงความเป็น toyota กับความเป็น nissan""]]"
26.3กม./ลิตร   ว้าวเลยฮะ,"[[""อัตราสิ้นเปลือง"", ""pos"", ""ว้าวเลย""]]"
Option จัดเต็ม ไม่เกรงใจพวกรุ่นพี่ๆ เลยครับ,"[[""Option"",""pos"",""จัดเต็ม""]]"
option เยอะกว่า accord top ตัวใหม่อีก,"[[""option"",""pos"",""เยอะกว่า accord top ตัวใหม่""]]"
Premium Luxury แต่กระจกมองหลังยังโบราณมากๆอยู่เลย,"[[""กระจกมองหลัง"", ""pos"", ""โบราณมากๆ""]]"
Spin9 มาช้าแต่มาเต็ม อู๋รีวิวได้กระชับและตรงไปตรงมาเหมือนเดิม ครั้งนี้พี่โตตั้งใจออกแบบรูปร่างหน้าตา YC มาให้กินขาด จัด Spec ให้มาเต็ม (กว่าที่เคยมีมา) และเปิดราคาคุ้มค่าที่สุดในรุ่น (B Segment) เพื่อขอทวงยอดคืนจาก EV จีน ดูจากยอดจองคาดว่า YC น่าจะเป็นรถ B-SUV ที่ขายดีที่สุดในปี 2023 ครับ,"[[""การออกแบบรูปร่างหน้าตา"", ""pos"", ""กินขาด""], [""Spec"", ""pos"", ""มาเต็ม""], [""ราคา"", ""pos"", ""คุ้มค่าที่สุด""], [""ยอดจอง"", ""pos"", ""ขายดี""]]"
TOYOTA ดีขึ้นมากแล้วครับเรื่อง option ไม่กั๊กเหมือนเมื่อก่อนแล้ว ต้องขอบคุณรถจีนที่ทำให้รถญี่ปุ่นในบ้านเราเริ่มตาสว่างขึ้น ไม่งั้นเราก็ซื้อราคาแพงแต่ option ได้น้อย,"[[""TOYOTA"", ""pos"", ""ดีขึ้นมาก""], [""option"", ""pos"", ""ไม่กั๊ก""]]"
wr-v กับ xforce 2ค่ายนี้ ยังใช้สันดาษอยู่เลย ถ้าจะเดี้ยง พี่โตใช้เครื่องไฮบริดด้วย ดีๆ แข่งกันเยอะๆ คนซื้อได้ประโยชน์,"[[""wr-v"", ""neg"", ""ใช้สันดาษ""],[""xforce"", ""neg"", ""ใช้สันดาษ""],[""พี่โต"", ""pos"", ""ใช้เครื่องไฮบริด""]]"
Yaris Cross ตอนนี้ต้องปรับปรุง อย่างด่วนครับ ไม่มีกลิ่นอายของรถ SUV หลงเหลืออยู่เลย รุ่นพี่ c-hr ดีกว่าเยอะ เสียงยางช่วงล่าง เข้าในตัวรถ ดังมาก ต้องปรับปรุงด่วนครับ Toyota ต้องทำการบ้านอีก เยอะเลย,"[[""Yaris Cross"", ""neg"", [""ต้องปรับปรุง"", ""ไม่มีกลิ่นอายของรถ SUV""]], [""c-hr"", ""pos"", ""ดีกว่าเยอะ""], [""เสียงยางช่วงล่าง"", ""neg"", ""ดังมาก""], [""Toyota"", ""neg"", ""ต้องทำการบ้านอีกเยอะ""]]"
